UID;Link;Updated At;Space - Time;Image;Thumbnail URL;Share URL;Language;Title;Description;Details;Tags;Geo Coordinates;Place Name;Address;Department;Region;City;Start Date;End Date;Timetable;Pricing Info;Program UID
1971338;http://openagenda.com/event/two-men-in-blue;2016-10-17T12:44:10+02:00;ZYGO BAR, le mercredi 23 novembre à 21:00;http://cibul.s3.amazonaws.com/event_two-men-in-blue_734881.jpg;http://cibul.s3.amazonaws.com/evtbevent_two-men-in-blue_734881.jpg;;fr;TWO MEN IN BLUE;dans le cadre du festival Bar-Bars;"Two Men in Blue, c'est un concert où se raconte le blues. Deux heures de voyage dans le Blues, ses contes et ses légendes. Du Bayou à Chicago, en passant par les champs de coton, les rencontres avec le diable, les lois Jim Crow, et bien sur l'alcool et les femmes, Two Men in Blue vous emmène au cœur de la culture qui influença toute la musique populaire occidentale.

[https://www.youtube.com/watch?v=xohX62W45X4](https://www.youtube.com/watch?v=xohX62W45X4)";,Blues rennais;47.210708, -1.548643;ZYGO BAR;35 rue des Olivettes, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-23;2016-11-23;2016-11-23T21:00:00 2016-11-23T00:00:00;;32214778 22126321 64984403 31778250 74583765 55712967 30291675 7454155 16338151 63658282 39331700
82453674;http://openagenda.com/event/just-higgins_16;2016-10-17T12:45:26+02:00;CAFK, le vendredi 25 novembre à 21:00;http://cibul.s3.amazonaws.com/event_just-higgins_16_639233.jpg;http://cibul.s3.amazonaws.com/evtbevent_just-higgins_16_639233.jpg;;fr;Just Higgins;dans le cadre du festival Bar-Bars;"Né d’une rencontre du chanteur et du guitariste au Sénégal, Just Higgins est un projet musical finalisé à Nantes en 2011\. Sa musique teintée de soul, funk, reggae distille un message universel qui invite à la danse. Les Sept musiciens ont sorti leur premier EP enregistré au Batiskaf en mai 2015.

[https://youtu.be/CFJcFrQjMIs?list=PLqz3jUiF9gbkjvT5jSAqKvpRx-OR-FM48](https://youtu.be/CFJcFrQjMIs?list=PLqz3jUiF9gbkjvT5jSAqKvpRx-OR-FM48)";soul funk reggae;47.216777, -1.554963;CAFK;2 rue Bossuet, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T21:00:00 2016-11-25T22:15:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
91871349;http://openagenda.com/event/hastings_271;2016-10-17T12:45:23+02:00;COUP FOURRE, le vendredi 25 novembre à 21:00;http://cibul.s3.amazonaws.com/event_hastings_271_806534.jpg;http://cibul.s3.amazonaws.com/evtbevent_hastings_271_806534.jpg;;fr;HASTINGS;dans le cadre du festival Bar-Bars;"Groupe inspiré, à la musique revigorante comme une bière bien fraîche (PJHarvey), stimulante comme une grande claque derrière les étiquettes (QOTSA), composée de rock (LedZep), de cœur (PearlJam) et d'un peu de sueur.

[http://hastings-groupe.jimdo.com/media/video/](http://hastings-groupe.jimdo.com/media/video/)";Rock nantais;47.212177, -1.546943;COUP FOURRE;30 rue Fouré, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T21:00:00 2016-11-25T00:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
72297069;http://openagenda.com/event/les-fantastiks_635;2016-10-17T12:45:27+02:00;DELIRIUM CAFE, le vendredi 25 novembre à 21:00;http://cibul.s3.amazonaws.com/event_les-fantastiks_635_255973.jpg;http://cibul.s3.amazonaws.com/evtbevent_les-fantastiks_635_255973.jpg;;fr;Les Fantastiks;dans le cadre du festival Bar-Bars;"Les Fantastiks sont des supers héros  labellisés  Sweatlodge qui tabassent le dancefloor et terrassent les bad girls &amp; bad boys à grands coups de kick-snare !

[http://sweat-lodge.jimdo.com/les-fantastiks/](http://sweat-lodge.jimdo.com/les-fantastiks/)";mix déjanté,label Sweatlodge;47.213298, -1.550353;DELIRIUM CAFE;19 allée Baco, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T21:00:00 2016-11-25T00:00:00;;32214778 74583765 22126321 64984403 31778250 30291675 55712967 16338151 63658282 7454155 39331700
85172591;http://openagenda.com/event/recordeep-night-meemo-quentin-hamon-oxxa-ketraj;2016-10-17T12:45:25+02:00;du vendredi 25 novembre au samedi 26 novembre à CORNEILLE;;;;fr;Recordeep Night : Meemo Live + Quentin Hamon + Oxxa + Ketraj;dans le cadre du festival Bar-Bars;;house;47.214088, -1.562573;CORNEILLE;24, Rue Scribe 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-26;"2016-11-25T21:00:00 2016-11-25T00:00:00;2016-11-26T00:00:00 2016-11-26T00:00:00";;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
1441737;http://openagenda.com/event/los-bombon;2016-10-17T12:45:21+02:00;CAFE DE LA RIBINE, le vendredi 25 novembre à 20:30;http://cibul.s3.amazonaws.com/event_los-bombon_509407.jpg;http://cibul.s3.amazonaws.com/evtbevent_los-bombon_509407.jpg;;fr;Los Bombon;dans le cadre du festival Bar-Bars;"La rencontre de Michel Augier , directeur musical de la compagnie Royal de Luxe avec Camila Sagues, comédienne et chanteuse de la compagnie GRAN REYNETA et Royal de Luxe. Los Bombon invente une musique énergisante, un mélange inédit, mixant les musiques vocales sud américaines , les solos de trutruka (instrument traditionnel indien Mapuche), les guitares de Portobello road et les riffs du latin Boogalo.

 [https://qrates.com/artists/losbombon](https://qrates.com/artists/losbombon)";,cumbia,rock;47.223428, -1.554033;CAFE DE LA RIBINE;25, rue Adolphe Moitié 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T20:30:00 2016-11-25T00:00:00;Tarif : 5 €;32214778 22126321 74583765 64984403 31778250 55712967 30291675 7454155 16338151 63658282 39331700
8220306;http://openagenda.com/event/westcostars_591;2016-10-17T12:45:22+02:00;FLEURS DU MALT, le vendredi 25 novembre à 21:00;http://cibul.s3.amazonaws.com/event_westcostars_591_305425.jpg;http://cibul.s3.amazonaws.com/evtbevent_westcostars_591_305425.jpg;;fr;WESTCOSTARS;dans le cadre du festival Bar-Bars;"Tout droit sortis de la WestCoast Atlantique, ces musiciens « Bling-Bling » aux allures de Bad Boys vous invitent à rejoindre l'univers festif et cuivre des Brass Band. Puissante et énergique, la musique qu'ils distillent sonne « ricain » : du gros son, de la sueur, mais aussi de l'humour...

[https://www.facebook.com/WestCostars/videos/10153122463697843/](https://www.facebook.com/WestCostars/videos/10153122463697843/)

[http://westcostars.wix.com/westcostars](http://westcostars.wix.com/westcostars)";,Fanfare bam bam,Groovy,Funky,Juicy;47.217408, -1.545353;FLEURS DU MALT;15 bis Allée Commandant Charcot, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T21:00:00 2016-11-25T22:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
27655855;http://openagenda.com/event/babakar;2016-10-17T12:45:21+02:00;HOPOPOP, le vendredi 25 novembre à 20:30;http://cibul.s3.amazonaws.com/event_babakar_643049.jpg;http://cibul.s3.amazonaws.com/evtbevent_babakar_643049.jpg;;fr;Babakar;dans le cadre du festival Bar-Bars;Babakar c'est la rencontre de musiciens aux univers et parcours musicaux différents. Formé en 2008, le groupe a beaucoup évolué à travers les scènes parisiennes et nantaises. Du batteur en passant par le violoniste et la chanson française du chanteur jusqu’à l'esprit rockeur et farceur du guitariste, le groupe propose de la chanson française festive dénoyauté, mêlant énergie, bonne humeur, sonorités rythmées et textes traitant avec humour de la vie quotidienne (travail, vie de couple, téléréalité...).;,chanson;47.214978, -1.551363;HOPOPOP;6, allée du Port Maillard 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T20:30:00 2016-11-25T00:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
11017789;http://openagenda.com/event/cachemire_433;2016-10-17T12:45:20+02:00;DYNAMO CAFE, le vendredi 25 novembre à 20:30;http://cibul.s3.amazonaws.com/event_cachemire_433_911629.jpg;http://cibul.s3.amazonaws.com/evtbevent_cachemire_433_911629.jpg;;fr;CACHEMIRE;dans le cadre du festival Bar-Bars;"Quatre enragés Nantais produisant un rock’n’roll pur brut, puissant, mélodique et énergique. Quatre nostalgiques des 70’s influencés par Téléphone, Led Zeppelin, les Stones, Hendrix etc...en passant par Gainsbourg... Un retour aux sources rock’n’roll avec des textes en français !

[https://youtu.be/Sj53cLqRdf8](https://youtu.be/Sj53cLqRdf8)";,Rock;47.220138, -1.549043;DYNAMO CAFE;91 rue Maréchal Joffre, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T20:30:00 2016-11-25T00:00:00;Gratuit;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
16044337;http://openagenda.com/event/inaniel-swims;2016-10-17T12:45:20+02:00;CAFE DU CINEMA, le vendredi 25 novembre à 20:30;http://cibul.s3.amazonaws.com/event_inaniel-swims_810954.jpg;http://cibul.s3.amazonaws.com/evtbevent_inaniel-swims_810954.jpg;;fr;INANIEL SWIMS;dans le cadre du festival Bar-Bars;"Inaniel Swims a été lancé en 2015 et prodigue une pop classe et décontractée, fruit d’une étreinte entre Mac DeMarco et The War on Drugs et bande-son parfaite pour une sieste dans la chaleur estivale.

[http://www.inanielswims.com/VIDEO-1](http://www.inanielswims.com/VIDEO-1)";Indie Pop Caennaise;47.216658, -1.551225;CAFE DU CINEMA;8 rue des Carmélites, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-25;2016-11-25;2016-11-25T20:30:00 2016-11-25T00:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
84571367;http://openagenda.com/event/charly-blues_355;2016-10-17T12:46:26+02:00;AU CHAT NOIR, le samedi 26 novembre à 22:00;http://cibul.s3.amazonaws.com/event_charly-blues_355_91698.jpg;http://cibul.s3.amazonaws.com/evtbevent_charly-blues_355_91698.jpg;;fr;Charly Blues;dans le cadre du festival Bar-Bars;"Charly Blues n’a que 4 cordes à sa guitare, une grosse caisse, deux harmonicas et un tesson de bouteille. Et pourtant, il nous surprend par son groove sacrément blues !

[https://www.youtube.com/watch?v=tqV4xjARlpU](https://www.youtube.com/watch?v=tqV4xjARlpU)

[https://soundcloud.com/charly-blues](https://soundcloud.com/charly-blues)";blues rock détonnant;47.212868, -1.556283;AU CHAT NOIR;13 allée Duguay-Trouin, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-26;2016-11-26;2016-11-26T22:00:00 2016-11-26T00:00:00;;32214778 22126321 64984403 74583765 31778250 55712967 30291675 7454155 16338151 63658282 39331700
81864834;http://openagenda.com/event/dj-tom-select_513;2016-10-17T12:46:30+02:00;CASCABEL, le samedi 26 novembre à 22:00;http://cibul.s3.amazonaws.com/event_dj-tom-select_513_972785.jpg;http://cibul.s3.amazonaws.com/evtbevent_dj-tom-select_513_972785.jpg;;fr;Dj Tom Select;dans le cadre du festival Bar-Bars;"Dj nantais et animateur de l’émission Take Jazz sur Prun', ses sélections vont de la deep soul au disco funk en passant par le rythm’n’blues et les métissages de musiques latines.

[https://www.facebook.com/tomselect.dj](https://www.facebook.com/tomselect.dj)

[https://www.mixcloud.com/tom-select/](https://www.mixcloud.com/tom-select/)";mix soul funk;47.213488, -1.553963;CASCABEL;1, rue Kervégan 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-26;2016-11-26;2016-11-26T22:00:00 2016-11-26T00:00:00;;32214778 22126321 74583765 64984403 31778250 55712967 30291675 7454155 16338151 63658282 39331700
51389962;http://openagenda.com/event/the-soundroots_799;2016-10-17T12:46:32+02:00;DE DANNAN, le samedi 26 novembre à 22:00;http://cibul.s3.amazonaws.com/event_the-soundroots_799_639290.jpg;http://cibul.s3.amazonaws.com/evtbevent_the-soundroots_799_639290.jpg;;fr;The Soundroots;dans le cadre du festival Bar-Bars;"Influencé par des groupes comme AC/DC, MOTÖRHEAD, BLACK SABBATH ou encore METALLICA, THE SOUNDROOTS propose une musique basée sur l'énergie.

[http://thesoundrootsweb.wixsite.com/groupe/music](http://thesoundrootsweb.wixsite.com/groupe/music)";,hard métal;47.213838, -1.553353;DE DANNAN;2, rue Kervégan 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-26;2016-11-26;2016-11-26T22:00:00 2016-11-26T00:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
11153383;http://openagenda.com/event/c-h-ic-h-i;2016-10-17T12:46:19+02:00;MAISON CAFE, le samedi 26 novembre à 21:00;http://cibul.s3.amazonaws.com/event_c-h-ic-h-i_69523.jpg;http://cibul.s3.amazonaws.com/evtbevent_c-h-ic-h-i_69523.jpg;;fr;C.H.I.C.H.I.;dans le cadre du festival Bar-Bars;Pilier de Fragil depuis le début,organisateur et Dj résident avec le crew Monkey Bar sur Barcelone où il officie depuis presque 10 ans déjà il détient un bagage musical qui lui permet d'aller du hip hop (90's US et French), son background musical, à la house qu'il adore jusqu'à la techno la plus sombre, une simple histoire de moment de lieu et de public. Pas de limitation à un genre précis, l'éclectisme, la selecta et une technique cela suffit largement à remplir sa mission. Aujourd'hui basé sur Nantes, ville qui a vu naître le label,  C.H.I.C.H.I. organise la soirée CHRONIC et WRONG avec de nombreuses pointures nationales et internationales avec sa structure et futur label Illmatic.;Fragil;47.220377, -1.549525;MAISON CAFE;4, rue Lebrun 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-26;2016-11-26;2016-11-26T21:00:00 2016-11-26T00:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 7454155 16338151 63658282 39331700
22741522;http://openagenda.com/event/dark-radish;2016-10-17T12:46:07+02:00;CAFE DE LA RIBINE, le samedi 26 novembre à 20:30;http://cibul.s3.amazonaws.com/event_dark-radish_558102.jpg;http://cibul.s3.amazonaws.com/evtbevent_dark-radish_558102.jpg;;fr;Dark Radish;dans le cadre du festival Bar-Bars;"Dark radish propose une musique crue, autant éclatante qu'inconvenante. Entre rythmes, électricité, pâquerettes. Une réunion de trois musiciens aux parcours large, amplifiés, rock, free jazz et verdeur !

Yann Joussein : batterie

Joachim Florent : Contrebasse

Manuel Adnot : Guitares

[https://www.facebook.com/Dark-Radish-613541845465034/](https://www.facebook.com/Dark-Radish-613541845465034/)";,jazz,rock;47.223428, -1.554033;CAFE DE LA RIBINE;25, rue Adolphe Moitié 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-26;2016-11-26;2016-11-26T20:30:00 2016-11-26T00:00:00;Tarif : 5 €;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
75726665;http://openagenda.com/event/howlin-grassman-vs-stompin-bigfoot;2016-10-17T12:46:42+02:00;MADAME REVE, le dimanche 27 novembre à 19:00;http://cibul.s3.amazonaws.com/event_howlin-grassman-vs-stompin-bigfoot_991668.jpg;http://cibul.s3.amazonaws.com/evtbevent_howlin-grassman-vs-stompin-bigfoot_991668.jpg;;fr;HOWLIN GRASSMAN VS STOMPIN' BIGFOOT;dans le cadre du festival Bar-Bars;Howlin’ Grassman et Stompin’ Big Foot jouent un blues poisseux et un rock n’ roll sauvage. Un « two men band » à l’américaine, mélangeant batterie féroce, guitare électrique et chant possédé. Au chant, à la guitare et à la batterie, Lionel Mauguen (OKO, Gipsy Burek Orchestra) et Etienne Grass (Electric Bazard Cie).;Rock'n'roll,Blues brestois poisseux;47.214418, -1.555273;MADAME REVE;2 allée Jean Bart, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-27;2016-11-27;2016-11-27T19:00:00 2016-11-27T20:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
7852139;http://openagenda.com/event/al-foul_826;2016-10-17T12:46:41+02:00;CHEZ LULU, le dimanche 27 novembre à 19:00;http://cibul.s3.amazonaws.com/event_al-foul_826_54857.jpg;http://cibul.s3.amazonaws.com/evtbevent_al-foul_826_54857.jpg;;fr;AL FOUL;dans le cadre du festival Bar-Bars;"On ne présente plus Al Foul, le briscard aussi présent à Nantes qu'à Tucson. Ceux qui ne l'ont jamais vu découvriront le rejeton caché d'Elvis et de Johnny Cash ! Ca va guincher sur le comptoir.

[https://www.youtube.com/watch?v=Wc6unJRuX4E](https://www.youtube.com/watch?v=Wc6unJRuX4E)";,Country,Rockabilly,Rock'n'roll from Tucson;47.214758, -1.552903;CHEZ LULU;1 place du Bouffay, 44000 Nantes;Loire-Atlantique;Pays de la Loire;Nantes;2016-11-27;2016-11-27;2016-11-27T19:00:00 2016-11-27T00:00:00;;32214778 74583765 22126321 64984403 31778250 55712967 30291675 16338151 63658282 7454155 39331700
